field_id,title,field_house,field_card_type,field_front_image,field_card_text,field_traits,field_amber,field_power,field_armor,field_rarity,field_flavor_text,field_card_number,field_expansion,field_is_maverick
71274e08-79b6-469b-9426-8af07d582704,Carlo Phantom,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_298_5PGPFVJF9292_en.png,"Elusive. Skirmish.Each time you play an artifact, steal 1<A>.",Elf • Thief,0,1,0,Uncommon,“Give me half a chance an’ I’ll steal the whole of it.”,298,341,False
68e2188c-4002-43d4-9fe1-0262df26c33f,Tremor,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_16_HQJ525M2CVG9_en.png,Play: Stun a creature and each of its neighbors.,,0,0,0,Common,,16,341,False
96548d93-b318-40e3-9f5c-3297c8070ebd,Dominator Bauble,Dis,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_73_QRQ93X7RG4J9_en.png,Action: Use a friendly creature.,Item,0,0,0,Common,"“I know I shouldn’t’a nicked it, but ‘twere so…shiny. –Noddy the Thief",73,341,False
5fbcee22-232c-46ba-84e0-3baad3946220,Blood Money,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_3_XX937XGH258R_en.png,Play: Place 2<A> from the common supply on an enemy creature.,,0,0,0,Uncommon,“You! Æmber lover. You’re next.”,3,341,False
9095c1fe-1783-4b09-9d90-6164234a73aa,Shoulder Armor,Sanctum,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_266_F6GMMXCFJ9PC_en.png,"While this creature is on a flank, it gets +2 armor and +2 power.",,1,0,0,Uncommon,“I can’t see anything. Do I look cool?” ,266,341,False
c578fa39-fe35-4a9f-844e-113fc47dc6f2,Ritual of the Hunt,Untamed,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_343_MWRP2VMRJ7R7_en.png,"Omni: Sacrifice Ritual of the Hunt. For the remainder of the turn, you may use friendly Untamed creatures.",Power,1,0,0,Rare,,343,341,False
aeed12e9-7b9d-43f4-8bf7-04f076c3ea79,Psychic Network,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_174_Q59H8QWGHQCR_en.png,Play: Steal 1<A> for each friendly ready Mars creature.,,0,0,0,Uncommon,,174,341,False
a8c4f41a-0d6b-4f0b-ac8f-27b2db518dce,Punch,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_12_8QF6VM4C23R9_en.png,Play: Deal 3<D> to a creature.,,1,0,0,Common,Three for flinching.,12,341,False
315b5cb9-b5a6-42af-9f32-a89079ab42cc,Way of the Bear,Untamed,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_369_3822X74RGM8F_en.png,"This creature gains assault 2. (Before this creature attacks, deal 2<D> to the attacked enemy.)",,1,0,0,Uncommon,,369,341,False
f5ec01ee-17d0-49fe-8d42-92fffcbe9a27,Chota Hazri,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_349_CGCR6RQRM629_en.png,"Play: Lose 1<A>. If you do, you may forge a key at current cost.",Human • Witch,0,3,0,Uncommon,“Plenty of machines in the wild. Some of ‘em’s even alive.” ,349,341,False
b361d7e2-6873-4890-8f87-702d9c89c5ad,Anger,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_1_7C854VPW72RH_en.png,Play: Ready and fight with a friendly creature.,,1,0,0,Common,“Don’t make them angry you say? Heh. The Brobnar are born angry.” –Old Bruno,1,341,False
3e4d74e3-8080-402f-9444-b069ce4e56d7,Glorious Few,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_218_63PVJ7PJP3GP_en.png,"Play: For each creature your opponent controls in excess of you, gain 1<A>.",,0,0,0,Uncommon,,218,341,False
06ab14e9-ec4f-4f2d-908e-20940241590c,Krump,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_39_Q64CQC29J542_en.png,"After an enemy creature is destroyed fighting Krump, its controller loses 1<A>.",Giant,0,6,0,Common,,39,341,False
6ae428ad-1ac3-4419-be83-7c7790b8fd96,Too Much to Protect,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_283_J93HJ73F4PMQ_en.png,Play: Steal all but 6 of your opponent’s <A>.,,1,0,0,Uncommon,Not taking it would be the real crime.,283,341,False
3f0f006a-10bc-4f1a-a90a-a64abb14d5a0,Lifeweb,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_326_X574G5FJP676_en.png,"Play: If your opponent played 3 or more creatures on their previous turn, steal 2<A>.",,1,0,0,Uncommon,,326,341,False
79be4a3f-0f51-4cf7-a199-819244879eac,Custom Virus,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_183_3G89HPF6R2GX_en.png,Omni: Sacrifice Custom Virus. Purge a creature from your hand. Destroy each creature that shares a trait with the purged creature.,Weapon,1,0,0,Rare,,183,341,False
21d11426-7870-44ec-a16f-bf3724271d21,Begone!,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_212_W36G9HXF9RQ7_en.png,"Play: Choose one: destroy each Dis creature, or gain 1<A>.",,0,0,0,Rare,,212,341,False
df6e4b5b-9f0a-4bd5-808a-6ccd46d973c4,Chaos Portal,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_127_R2424CG64G8M_en.png,"Action: Choose a house. Reveal the top card of your deck. If it is of that house, play it.",Location,0,0,0,Rare,,127,341,False
6f6b30f0-c2b5-4824-b836-b5f45ca5fb6d,Blypyp,Mars,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_190_8XHXRR6J7CH2_en.png,Reap: The next Mars creature you play this turn enters play ready.,Martian • Scientist,0,2,0,Uncommon,“Soooon…”,190,341,False
37a73724-a6e5-457f-8fde-fa792efa18ab,"Ozmo, Martianologist",Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_148_R25C9WHJ9V29_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Fight/Reap: Heal 3 damage from a Mars creature or stun a Mars creature. ",Human • Scientist,0,2,0,Rare,,148,341,False
63a22a26-ad71-4fa9-908d-4a13d6ab8359,A Fair Game,Dis,Action,https://cdn.keyforgegame.com/media/card_front/en/341_53_CJXQV688FHG_en.png,Play: Discard the top card of your opponent’s deck and reveal their hand. You gain 1<A> for each card of the discarded card’s house revealed this way. Your opponent repeats the preceding effect on you.,,0,0,0,Rare,,53,341,False
22476b3c-d05c-4274-ad8f-ec1efabad116,Cannon,Brobnar,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_21_CRMGW6QVC5HC_en.png,Action: Deal 2<D> to a creature.,Weapon,0,0,0,Uncommon,,21,341,False
bb0dc3dc-b591-447d-a181-1dc4907e3eaa,Troll,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_48_CPX86RFXW765_en.png,Reap: Troll heals 3 damage.,Giant,0,8,0,Common,"Don’t feed it, it’ll go away.",48,341,False
45cf7fd4-6f40-4ee7-89ff-6f11ed80377a,The Vaultkeeper,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_261_GRHXCM2HH6W2_en.png,Your <A> cannot be stolen.,Knight • Spirit,0,4,1,Rare,,261,341,False
8604d465-8154-4354-9b77-9d4ad7eb3a02,King of the Crag,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_38_VH6FGMM4HCH4_en.png,Each enemy Brobnar creature gets –2 power.,Giant,0,7,0,Rare,Overthrowing this king is an uphill battle. ,38,341,False
2b5233c4-7da4-497a-b938-3eb72dabaaf1,Niffle Queen,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_364_F69VCQPX95RV_en.png,Each other friendly Beast creature gets +1 power.Each other friendly Niffle creature gets +1 power.,Beast • Niffle,0,6,0,Uncommon,,364,341,False
eb91efae-9fbe-46e2-a6f4-f93d290703a9,Speed Sigil,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_293_6Q53JFFFWX8F_en.png,The first creature played each turn enters play ready.,Power,1,0,0,Uncommon,,293,341,False
05193f38-c59c-4cf1-92e9-87e69b3bb76e,Earthshaker,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_31_C7RGGJ9WG7XW_en.png,Play: Destroy each creature with power 3 or lower.,Giant,0,7,0,Uncommon,“Did you feel that?”,31,341,False
bbb7c660-d282-4bd1-88f9-6d8213483c4a,Harland Mindlock,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_143_G7C9MP3P4VX2_en.png,Play: Take control of an enemy flank creature until Harland Mindlock leaves play.,Cyborg • Scientist,0,1,0,Rare,,143,341,False
c5e95ea2-fd32-4ab8-964a-720993f80d1b,Stampede,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_335_QV8XP6G2RJ4V_en.png,"Play: If you used 3 or more creatures this turn, steal 2<A>.",,1,0,0,Rare,“Better to run with the herd than be trampled beneath it.” –Eldest Bear,335,341,False
c0ab6f27-619e-4b17-a623-c70f4cd84026,Nature’s Call,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_329_387QVR6XM2M3_en.png,Play: Return up to 3 creatures to their owners’ hands.,,1,0,0,Uncommon,"“Gotta go, gotta go, gotta go...”",329,341,False
bc22a9d4-8d8d-4c56-a879-262b68d6704a,Skippy Timehog,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_152_3PXCFH529CPG_en.png,Play: Your opponent cannot use any cards next turn. (Cards can still be played and discarded.),Mutant,0,1,0,Rare,,152,341,False
1283215c-3ea2-4d2b-9af4-452d7c0d57d9,Scrambler Storm,Logos,Action,https://cdn.keyforgegame.com/media/card_front/en/341_122_HRQG3433R5R4_en.png,Play: Your opponent cannot play action cards on their next turn.,,1,0,0,Uncommon,,122,341,False
ef8b73a1-7655-4ab9-8da2-16db83836135,Sigil of Brotherhood,Sanctum,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_236_VWG6GMX929C6_en.png,"Omni: Sacrifice Sigil of Brotherhood. For the remainder of the turn, you may use friendly Sanctum creatures.",Power,1,0,0,Uncommon,,236,341,False
026fa764-3bf2-40fc-9182-b34f0acfb760,Neutron Shark,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_146_92H2X974PG8Q_en.png,"Play/Fight/Reap: Destroy an enemy creature or artifact and a friendly creature or artifact. Discard the top card of your deck. If that card is not a Logos card, trigger this effect again.",Beast • Mutant,0,1,0,Rare,,146,341,False
54a95c9b-5b99-4a12-9e68-29adb3e8b49b,Deep Probe,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_162_J3M2V5CXFJ4W_en.png,Play: Choose a house. Reveal your opponent's hand. Discard each creature of that house revealed this way.,,1,0,0,Uncommon,,162,341,False
35bacc2e-48d6-4dac-a11c-5986e7416ddc,Key of Darkness,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_273_VHRR6QWG3C3_en.png,"Play: Forge a key at +6<A> current cost. If your opponent has no <A>, forge a key at +2<A> current cost instead.",,0,0,0,Rare,,273,341,False
9548d84e-2788-48d1-ba57-a54de15b289e,Armageddon Cloak,Sanctum,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_263_8WXW4FJ283XW_en.png,"This creature gains hazardous 2 and, “Destroyed: Fully heal this creature and destroy Armageddon Cloak instead.”",,1,0,0,Rare,,263,341,False
afa69425-4fe4-4e5b-a016-7c142ed0a849,Seeker Needle,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_290_PQP9MHRG7W4H_en.png,"Action: Deal 1<D> to a creature. If this damage destroys that creature, gain 1<A>.",Weapon,0,0,0,Common,“What was that?”,290,341,False
d438faa9-7920-437a-8d1c-682fade5d350,Coward’s End,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_7_CFRV9R6JG7P7_en.png,Play: Destroy each undamaged creature. Gain 3 chains.,,0,0,0,Common,,7,341,False
9a319f7f-62ac-46d2-9f1b-c8846e02589f,Key Abduction,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_166_FC5W5F2668JC_en.png,"Play: Return each Mars creature to its owner's hand. Then, you may forge a key at +9<A> current cost, reduced by 1<A> for each card in your hand.",,1,0,0,Uncommon,,166,341,False
296dca38-e6d1-4eb3-9bdb-966e48ebedbf,Lomir Flamefist,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_40_MH3839C78779_en.png,"Play: If your opponent has 7<A> or more, they lose 2<A>.",Giant,0,5,0,Uncommon,“I thought his name would turn out to be... metaphorical.” – Quixo the “Adventurer”,40,341,False
d4f666db-302f-43d0-b0af-bd03071f92ce,Ganger Chieftain,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_33_FGH2M9G9W45J_en.png,Play: You may ready and fight with a neighboring creature.,Giant,0,5,0,Common,"It takes two to fight, but more is better. ",33,341,False
02c7533e-98ac-48a0-94e4-621555443c8d,Whispering Reliquary,Sanctum,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_237_MMHF7CR6FMJ2_en.png,Action: Return an artifact to its owner's hand.,Item,0,0,0,Uncommon,,237,341,False
f79ad4c9-4c3c-461c-b0e7-c949bb46d270,Blood of Titans,Brobnar,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_50_3GJFRPFVMF7M_en.png,This creature gets +5 power.,,1,0,0,Uncommon,“Blood of Giants? Why stop there?”  –Pingle Who Annoys,50,341,False
df4257dc-ac9c-40cf-ba1b-a77fffe960df,Duskrunner,Shadows,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_316_P6MMX3WR7MC6_en.png,"This creature gains, “Reap: Steal 1<A>.” ",,0,0,0,Uncommon,"“Call me Night-Haunter and Duskrunner, call me Who-Goes-There? and Just-The-Wind.” –‘The First Thief’, a Shadows children’s tale ",316,341,False
a0f1146a-6df3-4568-8fb1-d6845615d833,Follow the Leader,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_8_4CGG6P6JQ44W_en.png,"Play: For the remainder of the turn, each friendly creature may fight.",,0,0,0,Uncommon,,8,341,False
de9869e5-5750-4ce3-bec5-40f250a05a59,Incubation Chamber,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_186_PRG4HJPG6GX8_en.png,"Omni: Reveal a Mars creature from your hand. If you do, archive it.",Location,0,0,0,Rare,Most Martians on the Crucible came out of one of these tanks.,186,341,False
050b35ae-461a-4630-a8df-a60b2652fc2b,Wardrummer,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_49_3J962PMQJRJ6_en.png,Play: Return each other friendly Brobnar creature to your hand.,Goblin,0,3,0,Common,,49,341,False
fc3d397a-3a51-4963-940c-6b43221b7667,Bumpsy,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_30_X82H79CQ6XH6_en.png,Play: Your opponent loses 1<A>.,Giant,0,5,0,Common,"Whatever he doesn’t like, he breaks. He doesn’t like anything.",30,341,False
762973ae-27da-448f-93f4-2a9bc4ef5f35,Protectrix,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_254_W9QVJ9XWF94R_en.png,"Reap: You may fully heal a creature. If you do, that creature cannot be dealt damage for the remainder of the turn.",Knight • Spirit,0,5,0,Common,,254,341,False
a8e3dfc2-6cf2-42a2-97d3-99592ae7da9a,Honorable Claim,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_219_P9V3P7F8849M_en.png,Play: Each friendly Knight creature captures 1<A>.,,1,0,0,Rare,"“As your spirit is holy, so æmber, which is the spirit of the earth, is holy.” - The Sanctified Scroll",219,341,False
29eafbc7-7fc5-4239-b2a7-8bc90df1fc0f,Firespitter,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_32_PVV2WC6R6QWP_en.png,Before Fight: Deal 1<D> to each enemy creature.,Giant,0,5,1,Common,Guess how he got that name.,32,341,False
2948a6fc-f7fa-45f2-b73d-fdf5f4216e46,Chuff Ape,Mars,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_191_MMMC6JPJ4H5P_en.png,"Taunt. (This creature’s neighbors cannot be attacked unless they have taunt.)Chuff Ape enters play stunned.Fight/Reap: You may sacrifice another friendly creature. If you do, fully heal Chuff Ape.",Beast,0,11,0,Rare,,191,341,False
c25f3a5d-b757-4c30-9097-01a9ad692833,Selwyn the Fence,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_309_7GJ6RPFR59G2_en.png,Fight/Reap: Move 1<A> from one of your cards to your pool.,Elf • Thief,0,3,0,Rare,,309,341,False
9c13665d-e4da-45b4-b04d-27abfafe5c23,Masterplan,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_288_8FJVHVWFWC4P_en.png,Play: Put a card from your hand facedown beneath Masterplan.Omni: Play the card beneath Masterplan. Sacrifice Masterplan.,Item,1,0,0,Rare,,288,341,False
622f072b-bdab-412b-9da4-f59116940a95,Troop Call,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_337_WP75XF628MRC_en.png,Play: Return each friendly Niffle creature from your discard pile and from play to your hand.,,1,0,0,Uncommon,,337,341,False
a2ad028a-8447-4568-aa8e-520227640aca,Brothers in Battle,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_4_75MHQJM77RGH_en.png,"Play: Choose a house. For the remainder of the turn, each friendly creature of that house may fight.",,1,0,0,Rare,,4,341,False
f04a582c-c50b-453e-afc8-9d459c46cc22,Nocturnal Maneuver,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_330_R4Q6P7M74J89_en.png,Play: Exhaust up to 3 creatures.,,1,0,0,Common,"Every world has its fearsome creatures that thrive in the darkness, and the Crucible has them all. ",330,341,False
c8ed04c1-d938-4d96-a284-6e0f6a2b116e,Teliga,Untamed,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_366_F2PF3262P9XJ_en.png,"Each time your opponent plays a creature, gain 1<A>.",Human • Witch,0,3,0,Rare,“Don’t try to change the Crucible to suit your needs. Let it change you.”,366,341,False
8023cf81-ac80-499e-b8bb-3bfa2511fd63,Red-Hot Armor,Dis,Action,https://cdn.keyforgegame.com/media/card_front/en/341_70_QXV6993G25X7_en.png,Play: Each enemy creature with armor loses all of its armor until the end of the turn and is dealt 1<D> for each point of armor it lost this way.,,1,0,0,Rare,,70,341,False
3c4513a3-260e-441f-8abf-b27c1c4e23ef,Succubus,Dis,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_99_C63GPXC7XM83_en.png,"During their “draw cards” step, your opponent refills their hand to 1 less card.",Demon,0,3,0,Common,,99,341,False
cd83ebe7-f961-4e5e-a00e-046d1be5e5d3,Psychic Bug,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_149_GW4755VJMRRP_en.png,Play/Reap: Look at your opponent’s hand.,Cyborg • Insect,1,2,0,Rare,"“I’d make more, but I discovered lesser minds aren’t worth reading.” – Biologician Moreau",149,341,False
d792387f-8392-49b3-ad7c-ccaf7552256f,Hebe the Huge,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_36_73MRHJRCWXP4_en.png,Play: Deal 2<D> to each other undamaged creature.,Giant • Knight,0,6,0,Uncommon,He’s much bigger in person. ,36,341,False
34f85c32-4654-4177-9b9f-50825a58239e,Mimicry,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_328_7H4999VX47XJ_en.png,"When you play this card, treat it as a copy of an action card in your opponent’s discard pile.",,0,0,0,Uncommon,"It is said that if you travel far enough across the Crucible, you will eventually meet yourself.",328,341,False
f2c71c05-7a23-4465-8a89-82ab8e258a68,Rogue Ogre,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_45_HWPQ963W848R_en.png,"At the end of your turn, if you played exactly one card this turn, Rogue Ogre heals 2 damage and captures 1<A>.",Giant • Mutant,0,6,0,Rare,“I like to think of it as a Roguere.” –Dodger,45,341,False
7c60d913-803f-4b84-8e84-cf931d70659c,Pocket Universe,Logos,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_131_Q67W5PMV8768_en.png,You may spend <A> on Pocket Universe when forging keys.Action: Move 1<A> from your pool to Pocket Universe.,Item,0,0,0,Rare,,131,341,False
261b851a-84eb-44a7-828d-6b7599fecaaf,Sanctum Guardian,Sanctum,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_256_43Q78X6H273_en.png,Taunt. (This creature’s neighbors cannot be attacked unless they have taunt.)Fight/Reap: Swap Sanctum Guardian with another friendly creature in your battleline.,Knight • Spirit,0,6,1,Rare,,256,341,False
c7f70ade-d2e2-4032-a843-0fca6076d243,Grenade Snib,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_34_WJXC3F32R7CP_en.png,Destroyed: Your opponent loses 2<A>.,Goblin,0,2,0,Uncommon,,34,341,False
8717beaa-79ff-44ba-b4e1-700235535844,Soul Snatcher,Dis,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_80_79QFRXPXVQ33_en.png,"Each time a creature is destroyed, its owner gains 1<A>.",Vehicle,0,0,0,Rare,"No one goes in, no one comes out. And yet the fires burn.",80,341,False
e5746977-89c3-4300-8125-c8fd776a020f,Sniffer,Mars,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_188_JXXCR37F52MR_en.png,"Action: For the remainder of the turn, each creature loses elusive.",Ally,1,0,0,Rare,Even the Martians’ pets have a bone to pick with the other lifeforms on the Crucible.,188,341,False
27a6e4f0-4770-4ce0-89ff-8b2fd5a99f4a,Relentless Assault,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_13_967HJV9Q3J5P_en.png,"Play: Ready and fight with up to 3 different friendly creatures, one at a time.",,0,0,0,Uncommon,,13,341,False
45bc71b4-3465-4917-a67f-f4928d22d795,Tendrils of Pain,Dis,Action,https://cdn.keyforgegame.com/media/card_front/en/341_64_WCMG558RP6QV_en.png,Play: Deal 1<D> to each creature. Deal an additional 3<D> to each creature if your opponent forged a key on their previous turn.,,1,0,0,Uncommon,,64,341,False
f8f497ca-3216-446a-805a-0d00ff1b7702,Barehanded,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_2_53CXMQCJ46PP_en.png,Play: Put each artifact on top of its owner’s deck.,,1,0,0,Rare,,2,341,False
52e685bc-df93-42b5-b8e6-bad9357c48da,Hypnotic Command,Mars,Action,https://cdn.keyforgegame.com/media/card_front/en/341_164_QCCQ9VXCQH7X_en.png,"Play: For each friendly Mars creature, choose an enemy creature to capture 1<A> from their own side.",,0,0,0,Rare,,164,341,False
652c4e38-c4fa-4e30-8f8d-036e95249529,Valdr,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_29_97VGG57XM738_en.png,Valdr deals +2<D> while attacking an enemy creature on the flank.,Giant,0,6,0,Common,“Gather that Æmber! And you’re welcome.”,29,341,False
60f095d7-1816-4f14-88ec-04412ebde43b,Veylan Analyst,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_156_4F6VP56RFQQ5_en.png,"Each time you use an artifact, gain 1<A>.",Cyborg • Scientist,0,2,0,Uncommon,Logos are divided into two camps: Theorists and Mechanists. Each believes themselves to be superior to the other. ,156,341,False
1983bc1e-a6e5-4fd4-b620-5e3d691c6851,The Spirit’s Way,Sanctum,Action,https://cdn.keyforgegame.com/media/card_front/en/341_229_J233WVWH3WPR_en.png,Play: Destroy each creature with power 3 or higher.,,0,0,0,Uncommon,"“The spirit is eternal. The flesh is weak. Let go the flesh, for your earthly strength is the greatest prison.” - The Last Book",229,341,False
3d3f65df-f6f5-44e3-979c-c9b3fda94ddd,Booby Trap,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_268_6P3M73RFGR8W_en.png,Play: Deal 4<D> to a creature that is not on a flank with 2<D> splash.,,1,0,0,Uncommon,,268,341,False
23099339-dbe2-4b35-b26b-9dfb4c0fb35a,Mack the Knife,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_302_RP49F4QFW3FM_en.png,"Elusive.You may use Mack the Knife as if it belonged to the active house.Action: Deal 1<D> to a creature. If this damage destroys that creature, gain 1<A>.",Elf • Thief,0,3,0,Rare,,302,341,False
b68e10b3-275e-46b8-8227-fe02984ff525,Replicator,Logos,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_150_8QGJM4R2RQQW_en.png,Reap: Trigger the reap effect of another creature in play as if you controlled that creature. (That creature does not exhaust.),Mutant,0,2,0,Rare,,150,341,False
189c881e-f5bc-4d2d-b97e-3166980aa1c9,Special Delivery,Shadows,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_292_C98PWPG7H4FC_en.png,"Omni: Sacrifice Special Delivery. Deal 3<D> to a flank creature. If this damage destroys that creature, purge it.",Item,1,0,0,Uncommon,,292,341,False
3bdfeeec-0424-469b-b169-8e5ad6821e95,Bilgum Avalanche,Brobnar,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_28_VP32QGRWMRW3_en.png,"After you forge a key, deal 2<D> to each enemy creature.",Giant,0,5,0,Rare,“Some call her ‘warleader.’ Some call her ‘demon.’ I just call her ‘Avalanche.’” –Dodger,28,341,False
bc5df4f6-a9db-4b05-8a65-6c51c01b7b3e,Smiling Ruth,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_312_V2H6733WRV33_en.png,"Elusive. (The first time this creature is attacked each turn, no damage is dealt.)Reap: If you forged a key this turn, take control of an enemy flank creature.",Elf • Thief,0,1,0,Rare,,312,341,False
17e9dbd4-53cb-4c75-bdad-48e1550ff1e7,Key to Dis,Dis,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_74_RP2JCG669GWQ_en.png,Omni: Sacrifice Key to Dis. Destroy each creature.,Item,0,0,0,Rare,,74,341,False
4149fd67-12db-4ef6-9718-135c66ffefd3,Sound the Horns,Brobnar,Action,https://cdn.keyforgegame.com/media/card_front/en/341_15_8HXH9WQ5P4V4_en.png,"Play: Discard cards from the top of your deck until you either discard a Brobnar creature or run out of cards. If you discarded a Brobnar creature this way, put it into your hand.",,1,0,0,Uncommon,,15,341,False
91292e0d-e49e-485f-b19d-f066b1ff388a,Macis Asp,Shadows,Creature,https://cdn.keyforgegame.com/media/card_front/en/341_301_5G45CCCH6W5J_en.png,"Skirmish. (When you use this creature to fight, it is dealt no damage in return.)Poison. (Any damage dealt by this creature’s power during a fight destroys the damaged creature.)",Beast,0,3,0,Uncommon,,301,341,False
bec84d69-68f0-456c-a7bd-9f1e94d55a22,Experimental Therapy,Logos,Upgrade,https://cdn.keyforgegame.com/media/card_front/en/341_157_4FCPWQMVGPC_en.png,This creature belongs to all houses.Play: Stun and exhaust this creature.,,0,0,0,Uncommon,"“This is for our research, so be honest. How do you feel?”",157,341,False
f6d5781c-83a4-4070-bf98-085e81063c26,Miasma,Shadows,Action,https://cdn.keyforgegame.com/media/card_front/en/341_275_5HGPVQG4QF5H_en.png,Play: Your opponent skips the “forge a key” step on their next turn.,,1,0,0,Common,,275,341,False
469dd68d-cdd6-40e0-8fc9-a167c45a9aea,Grasping Vines,Untamed,Action,https://cdn.keyforgegame.com/media/card_front/en/341_324_VH9R4P26824V_en.png,Play: Return up to 3 artifacts to their owners’ hands.,,1,0,0,Uncommon,,324,341,False
f26caba2-7ab6-477c-8a53-45e5fb666a90,Screaming Cave,Dis,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_79_WQCG263H8RWW_en.png,Action: Shuffle your hand and discard pile into your deck.,Location,0,0,0,Rare,"”Was that you, or the cave?” - Captain<nonbreak>Val<nonbreak>Jericho",79,341,False
98c0c7b0-59b4-48f2-8144-39d1d47bec7d,Sacrificial Altar,Dis,Artifact,https://cdn.keyforgegame.com/media/card_front/en/341_78_Q7JWX2HW28FX_en.png,"Action: Purge a friendly Human creature from play. If you do, play a creature from your discard pile.",Location,1,0,0,Rare,,78,341,False
